rate_date,currency,rate_year,rate_month,buying_rate
2018-11-26,POUNDS STERLING,2018,November,393.0447
2018-11-27,POUNDS STERLING,2018,November,390.2008
2018-11-28,POUNDS STERLING,2018,November,391.2405
2018-11-29,POUNDS STERLING,2018,November,390.5678
2018-11-30,POUNDS STERLING,2018,November,390.1091
2018-12-03,POUNDS STERLING,2018,December,389.13300000000004
2018-12-04,POUNDS STERLING,2018,December,391.6409
2018-12-05,POUNDS STERLING,2018,November,390.601
2018-12-06,POUNDS STERLING,2018,December,389.8058
2018-12-07,POUNDS STERLING,2018,December,390.7234
2018-12-10,POUNDS STERLING,2018,December,387.6365
2018-12-11,POUNDS STERLING,2018,December,385.6481
2018-12-12,POUNDS STERLING,2018,December,385.1893
2018-12-13,POUNDS STERLING,2018,December,387.6671
2018-12-14,POUNDS STERLING,2018,December,384.3939
2018-12-17,POUNDS STERLING,2018,December,386.9044
2018-12-18,POUNDS STERLING,2018,December,388.22
2018-12-19,POUNDS STERLING,2018,December,387.0573
2018-12-20,POUNDS STERLING,2018,December,388.1282
2018-12-21,POUNDS STERLING,2018,December,387.7916
2018-12-24,POUNDS STERLING,2018,December,387.855
2018-12-27,POUNDS STERLING,2018,December,386.93699999999995
2018-12-28,POUNDS STERLING,2018,December,388.4058
2018-12-31,POUNDS STERLING,2018,December,390.7314
2019-01-02,POUNDS STERLING,2018,January,387.5469
2019-01-03,POUNDS STERLING,2018,January,384.1814
2019-01-04,POUNDS STERLING,2019,January,387.7304
2019-01-07,POUNDS STERLING,2019,January,390.35900000000004
2019-01-08,POUNDS STERLING,2019,January,390.7261
2019-01-09,POUNDS STERLING,2019,January,389.6248
2019-01-10,POUNDS STERLING,2019,January,389.5331
2019-01-11,POUNDS STERLING,2019,January,392.4391
2019-01-14,POUNDS STERLING,2019,January,393.476
2019-01-15,POUNDS STERLING,2019,January,392.8337
2019-01-16,POUNDS STERLING,2019,January,392.9867
2019-01-17,POUNDS STERLING,2019,January,394.2101
2019-01-18,POUNDS STERLING,2019,January,395.8922
2019-01-21,POUNDS STERLING,2019,January,393.6563
2019-01-22,POUNDS STERLING,2019,January,394.3291
2019-01-23,POUNDS STERLING,2019,January,398.48800000000006
2019-01-24,POUNDS STERLING,2019,January,398.1516
2019-01-25,POUNDS STERLING,2019,January,400.3534
2019-01-28,POUNDS STERLING,2019,January,401.8778
2019-01-29,POUNDS STERLING,2019,January,402.2447
2019-01-30,POUNDS STERLING,2019,January,400.716
2019-01-31,POUNDS STERLING,2019,January,401.8778
2019-02-01,POUNDS STERLING,2019,February,399.1566
2019-02-04,POUNDS STERLING,2019,February,399.5847
2019-02-05,POUNDS STERLING,2019,February,397.7157
2019-02-06,POUNDS STERLING,2019,February,396.2483
2019-02-07,POUNDS STERLING,2019,February,393.9862
2019-02-08,POUNDS STERLING,2019,February,396.1872
2019-02-11,POUNDS STERLING,2019,February,394.5976
2019-02-12,POUNDS STERLING,2019,February,393.1639
2019-02-13,POUNDS STERLING,2019,February,395.6099
2019-02-14,POUNDS STERLING,2019,February,391.6963
2019-02-15,POUNDS STERLING,2019,February,392.0632
2019-02-18,POUNDS STERLING,2019,February,395.4911
2019-02-19,POUNDS STERLING,2019,February,395.0019
2019-02-20,POUNDS STERLING,2019,February,398.6715
2019-02-21,POUNDS STERLING,2019,February,399.8641
2019-02-22,POUNDS STERLING,2019,February,397.3871
2019-02-25,POUNDS STERLING,2019,February,399.9906
2019-02-26,POUNDS STERLING,2019,February,404.089
2019-02-27,POUNDS STERLING,2019,February,407.1475
2019-02-28,POUNDS STERLING,2019,February,406.7805
2019-03-01,POUNDS STERLING,2019,March,404.8842
2019-03-04,POUNDS STERLING,2019,March,403.5127
2019-03-05,POUNDS STERLING,2019,March,402.8397
2019-03-06,POUNDS STERLING,2019,March,401.8302
2019-03-07,POUNDS STERLING,2019,March,401.6773
2019-03-08,POUNDS STERLING,2019,March,399.6278
2019-03-11,POUNDS STERLING,2019,March,398.5611
2019-03-12,POUNDS STERLING,2019,March,399.4483
2019-03-13,POUNDS STERLING,2019,March,402.6302
2019-03-14,POUNDS STERLING,2019,March,405.9345
2019-03-15,POUNDS STERLING,2019,March,405.4449
2019-03-18,POUNDS STERLING,2019,March,405.9957
2019-03-19,POUNDS STERLING,2019,March,405.4705
2019-03-20,POUNDS STERLING,2019,March,404.3386
2019-03-21,POUNDS STERLING,2019,March,401.2184
2019-03-22,POUNDS STERLING,2019,March,402.44199999999995
2019-03-25,POUNDS STERLING,2019,March,404.2211
2019-03-26,POUNDS STERLING,2019,March,405.1696
2019-03-27,POUNDS STERLING,2019,March,404.5271
2019-03-28,POUNDS STERLING,2019,March,401.4064
2019-03-29,POUNDS STERLING,2019,March,401.0393
2019-04-01,POUNDS STERLING,2019,April,401.3758
2019-04-02,POUNDS STERLING,2019,April,398.9016
2019-04-03,POUNDS STERLING,2019,April,403.155
2019-04-04,POUNDS STERLING,2019,April,401.9616
2019-04-05,POUNDS STERLING,2019,April,399.024
2019-04-08,POUNDS STERLING,2019,April,399.2382
2019-04-09,POUNDS STERLING,2019,April,399.483
2019-04-10,POUNDS STERLING,2019,April,400.707
2019-04-11,POUNDS STERLING,2019,April,400.1562
2019-04-12,POUNDS STERLING,2019,April,400.8906
2019-04-15,POUNDS STERLING,2019,April,401.3146
2019-04-16,POUNDS STERLING,2019,April,399.6319
2019-04-17,POUNDS STERLING,2019,April,399.3871
2019-04-23,POUNDS STERLING,2019,April,396.2935
2019-04-24,POUNDS STERLING,2019,April,396.2017
2019-04-25,POUNDS STERLING,2019,April,393.8157
2019-04-26,POUNDS STERLING,2019,April,394.3969
2019-04-29,POUNDS STERLING,2019,April,395.165
2019-04-30,POUNDS STERLING,2019,April,398.3469
2019-05-02,POUNDS STERLING,2019,May,399.1118
2019-05-03,POUNDS STERLING,2019,May,397.8574
2019-05-06,POUNDS STERLING,2019,May,397.9224
2019-05-07,POUNDS STERLING,2019,May,399.63599999999997
2019-05-08,POUNDS STERLING,2019,May,398.1672
2019-05-09,POUNDS STERLING,2019,May,397.647
2019-05-10,POUNDS STERLING,2019,May,398.4732
2019-05-13,POUNDS STERLING,2019,May,398.1633
2019-05-14,POUNDS STERLING,2019,May,395.9911
2019-05-15,POUNDS STERLING,2019,May,394.2778
2019-05-16,POUNDS STERLING,2019,May,391.92199999999997
2019-05-17,POUNDS STERLING,2019,May,390.2392
2019-05-20,POUNDS STERLING,2019,May,389.8084
2019-05-21,POUNDS STERLING,2019,May,389.1354
2019-05-22,POUNDS STERLING,2019,May,387.1165
2019-05-23,POUNDS STERLING,2019,May,386.62699999999995
2019-05-24,POUNDS STERLING,2019,May,387.5753
2019-05-27,POUNDS STERLING,2019,May,388.22
2019-05-28,POUNDS STERLING,2019,May,387.4551
2019-05-30,POUNDS STERLING,2019,May,386.4454
2019-05-31,POUNDS STERLING,2019,May,384.9157
2019-06-03,POUNDS STERLING,2019,June,386.3843
2019-06-06,POUNDS STERLING,2019,June,389.352
2019-06-07,POUNDS STERLING,2019,June,389.8109
2019-06-10,POUNDS STERLING,2019,June,387.54900000000004
2019-06-11,POUNDS STERLING,2019,June,388.5282
2019-06-13,POUNDS STERLING,2019,June,388.3446
2019-06-14,POUNDS STERLING,2019,June,387.0288
2019-06-17,POUNDS STERLING,2019,June,385.3134
2019-06-18,POUNDS STERLING,2019,June,382.9576
2019-06-19,POUNDS STERLING,2019,June,385.0993
2019-06-20,POUNDS STERLING,2019,June,388.3729
2019-06-21,POUNDS STERLING,2019,June,387.3633
2019-06-24,POUNDS STERLING,2019,June,389.5331
2019-06-25,POUNDS STERLING,2019,June,389.5331
2019-06-26,POUNDS STERLING,2019,June,387.8506
2019-06-27,POUNDS STERLING,2019,June,388.8907
2019-06-28,POUNDS STERLING,2019,June,388.3706
2019-07-01,POUNDS STERLING,2019,July,386.9656
2019-07-02,POUNDS STERLING,2019,July,386.4454
2019-07-03,POUNDS STERLING,2019,July,384.8239
2019-07-04,POUNDS STERLING,2019,July,384.9463
2019-07-05,POUNDS STERLING,2019,July,382.92699999999996
2019-07-08,POUNDS STERLING,2019,July,382.6836
2019-07-09,POUNDS STERLING,2019,July,380.97
2019-07-10,POUNDS STERLING,2019,July,381.735
2019-07-11,POUNDS STERLING,2019,July,384.0912
2019-07-12,POUNDS STERLING,2019,July,383.7852
2019-07-15,POUNDS STERLING,2019,July,383.7531
2019-07-16,POUNDS STERLING,2019,July,380.3264
2019-07-17,POUNDS STERLING,2019,July,379.8675
2019-07-18,POUNDS STERLING,2019,July,381.9786
2019-07-19,POUNDS STERLING,2019,July,382.92699999999996
2019-07-22,POUNDS STERLING,2019,July,381.3961
2019-07-23,POUNDS STERLING,2019,July,380.7537
2019-07-24,POUNDS STERLING,2019,July,382.1303
2019-07-25,POUNDS STERLING,2019,July,382.2832
2019-07-26,POUNDS STERLING,2019,July,380.1419
2019-07-29,POUNDS STERLING,2019,July,376.1343
2019-07-30,POUNDS STERLING,2019,July,372.403
2019-07-31,POUNDS STERLING,2019,July,372.2806
2019-08-01,POUNDS STERLING,2019,August,370.629
2019-08-02,POUNDS STERLING,2019,August,370.9655
2019-08-05,POUNDS STERLING,2019,August,372.3721
2019-08-06,POUNDS STERLING,2019,August,372.7086
2019-08-07,POUNDS STERLING,2019,August,371.1179
2019-08-08,POUNDS STERLING,2019,August,371.5767
2019-08-09,POUNDS STERLING,2019,August,369.0072
2019-08-14,POUNDS STERLING,2019,August,369.2825
2019-08-15,POUNDS STERLING,2019,August,371.2097
2019-08-16,POUNDS STERLING,2019,August,371.852
2019-08-19,POUNDS STERLING,2019,August,370.9338
2019-08-20,POUNDS STERLING,2019,August,370.0771
2019-08-21,POUNDS STERLING,2019,August,371.2397
2019-08-22,POUNDS STERLING,2019,August,372.12699999999995
2019-08-23,POUNDS STERLING,2019,August,375.5842
2019-08-26,POUNDS STERLING,2019,August,374.3298
2019-08-27,POUNDS STERLING,2019,August,375.8292
2019-08-28,POUNDS STERLING,2019,August,373.32
2019-08-29,POUNDS STERLING,2019,August,373.779
2019-08-30,POUNDS STERLING,2019,August,372.861
2019-09-02,POUNDS STERLING,2019,September,369.4958
2019-09-03,POUNDS STERLING,2019,September,368.0579
2019-09-04,POUNDS STERLING,2019,September,373.3508
2019-09-05,POUNDS STERLING,2019,September,377.3277
2019-09-06,POUNDS STERLING,2019,September,376.5323
2019-09-09,POUNDS STERLING,2019,September,378.1842
2019-09-10,POUNDS STERLING,2019,September,378.1224
2019-09-11,POUNDS STERLING,2019,September,377.5412
2019-09-12,POUNDS STERLING,2019,September,376.9907
2019-09-13,POUNDS STERLING,2019,September,380.9679
2019-09-17,POUNDS STERLING,2019,September,379.7749
2019-09-18,POUNDS STERLING,2019,September,381.1208
2019-09-19,POUNDS STERLING,2019,September,381.4879
2019-09-20,POUNDS STERLING,2019,September,381.795
2019-09-23,POUNDS STERLING,2019,September,380.2959
2019-09-24,POUNDS STERLING,2019,September,381.9786
2019-09-25,POUNDS STERLING,2019,September,378.9803
2019-09-26,POUNDS STERLING,2019,September,377.7259
2019-09-27,POUNDS STERLING,2019,September,376.7774
2019-09-30,POUNDS STERLING,2019,September,376.6248
2019-10-02,POUNDS STERLING,2019,October,376.1658
2019-10-03,POUNDS STERLING,2019,October,377.4204
2019-10-04,POUNDS STERLING,2019,October,377.5734
2019-10-07,POUNDS STERLING,2019,October,377.298
2019-10-08,POUNDS STERLING,2019,October,374.23800000000006
2019-10-09,POUNDS STERLING,2019,October,374.2074
2019-10-10,POUNDS STERLING,2019,October,374.39099999999996
2019-10-11,POUNDS STERLING,2019,October,386.9044
2019-10-14,POUNDS STERLING,2019,October,383.5083
2019-10-15,POUNDS STERLING,2019,October,386.629
2019-10-16,POUNDS STERLING,2019,October,391.4908
2019-10-17,POUNDS STERLING,2019,October,391.2461
2019-10-18,POUNDS STERLING,2019,October,394.3357
2019-10-21,POUNDS STERLING,2019,October,397.6088
2019-10-22,POUNDS STERLING,2019,October,395.7463
2019-10-23,POUNDS STERLING,2019,October,393.88
2019-10-24,POUNDS STERLING,2019,October,394.6143
2019-10-25,POUNDS STERLING,2019,October,392.3197
2019-10-29,POUNDS STERLING,2019,October,393.6078
2019-10-30,POUNDS STERLING,2019,October,394.587
2019-10-31,POUNDS STERLING,2019,October,396.6984
2019-11-01,POUNDS STERLING,2019,November,396.6372
2019-11-04,POUNDS STERLING,2019,November,395.3792
2019-11-05,POUNDS STERLING,2019,November,394.9203
2019-11-06,POUNDS STERLING,2019,November,394.2166
2019-11-07,POUNDS STERLING,2019,November,392.4391
2019-11-08,POUNDS STERLING,2019,November,391.7967
2019-11-12,POUNDS STERLING,2019,November,392.6227
2019-11-13,POUNDS STERLING,2019,November,392.898
2019-11-14,POUNDS STERLING,2019,November,392.8674
2019-11-15,POUNDS STERLING,2019,November,393.93800000000005
2019-11-18,POUNDS STERLING,2019,November,396.3276
